Genre,feature0,feature1,feature2
Blues,0.0057179491318744835,0.010941757869871817,0.007185647186447422
Blues,0.014730286330443286,0.011411241314644417,0.011322035224652117
Blues,0.005675872675902873,0.006702110143027661,0.013183983017030717
Blues,0.00943827077593968,0.006229432569141431,0.012596922426521457
Blues,0.005161398500249905,0.013309155374308965,0.013905488798121961
Blues,0.009883378260426214,0.013118033253774634,0.01406972366105708
Blues,0.011437006160334114,0.011445987291754143,0.008777103575685227
Blues,0.011736387383286782,0.010762375259840907,0.006513577927895277
Blues,0.01165675292177826,0.013913281628530734,0.006783526202265274
Blues,0.013269914138370299,0.013564686301350767,0.011622570547285084
Blues,0.009668821112639834,0.008984811565070545,0.007943667244380713
Blues,0.010904989744694619,0.010383844514290617,0.008928607336888576
Blues,0.005808895856208118,0.014084848070902815,0.01032574218261959
Blues,0.007778807008905274,0.01426104939953872,0.005385425842746118
Blues,0.007959841726072479,0.012006002171894768,0.012396847871625287
Blues,0.009869711877209402,0.007343912250675728,0.013519681662013793
Blues,0.009964271409007974,0.008501920094057718,0.008856374251718166
Blues,0.014880640207730299,0.006035811944980965,0.010261418708457138
Blues,0.014344173840972693,0.007864560870834222,0.009591679786784952
Blues,0.00534764051970004,0.013029518332955,0.008856360498481246
Blues,0.009616424963045805,0.010576814767676138,0.008511977233033177
Blues,0.013237276165829367,0.006262376785582767,0.010495369423756206
Blues,0.01493189727220453,0.012291156555079844,0.012758011283827617
Blues,0.008277426625716585,0.014042778326165347,0.005791423685788628
Blues,0.010026211037362167,0.014732655257133638,0.012856916157276202
Blues,0.008311535756437729,0.005123500192805872,0.010035739741650528
Blues,0.008253370172058898,0.011705930936365853,0.012660032959275858
Blues,0.009516641501618486,0.007375037967660111,0.014547910984611136
Blues,0.005673058037363816,0.010848032052350378,0.008160005847954949
Blues,0.008015822147863933,0.013496025188478058,0.009175907527817627
Blues,0.009819636938582031,0.007043157064604638,0.011954638983396458
Blues,0.008003778744188936,0.013606105114195959,0.009939332098960404
Blues,0.009959260538938513,0.008602062705892512,0.009324659429117747
Blues,0.011338974364338478,0.013074438916426859,0.013881557658817087
Blues,0.010609746839755217,0.008456106535963974,0.006557541615715276
Blues,0.013389752109983215,0.006003601000125269,0.010464996931711601
Blues,0.005191769864404068,0.006878231621595555,0.010763386531002749
Blues,0.010315654065866892,0.005405561696297432,0.014916272168867432
Blues,0.007787069697766578,0.006008234737565874,0.014266703913339326
Blues,0.01385261975173254,0.010172135296594078,0.010700239221917268
Blues,0.0065646653843543686,0.009414369907132753,0.012674950563930868
Blues,0.012854428500812417,0.006122464373765259,0.013991313098202115
Blues,0.014396793740421247,0.011209075387947454,0.012611931098185964
Blues,0.006112410882336289,0.008052874236014737,0.009462767506277846
Blues,0.006776769755546095,0.007156762112910307,0.01124700791443101
Blues,0.013507913334900576,0.010974746216270039,0.005185968795768754
Blues,0.008730762412958861,0.014530191158961956,0.005119540412520625
Blues,0.013022513007377435,0.011818441456220428,0.011654300443294161
Blues,0.009928667823434793,0.007228447556015742,0.010473375371606534
Blues,0.01328642812335215,0.00794608833913903,0.013792584481083048
Blues,0.005180961729249282,0.012201383178246213,0.00987087635215079
Blues,0.007039941662847898,0.010751039676994381,0.006418003486836934
Blues,0.014258749414043665,0.01415402610184346,0.009351379487866471
Blues,0.005527964895661035,0.01089213082884043,0.005705458075444212
Blues,0.010654630804484849,0.013369358419885149,0.01200220500807294
Blues,0.0063851187697038896,0.011432881395387895,0.011976883234651299
Blues,0.005066438282965456,0.008039187579454415,0.008456996435511281
Blues,0.0056341286432328285,0.012235029034143786,0.01482774125132651
Blues,0.014742142887308806,0.006926306072064171,0.011701881371734616
Blues,0.011870501715078275,0.013685074309400521,0.007293811916250588
Blues,0.013798140329628398,0.005587493259836305,0.008710978052322658
Blues,0.011802252205280236,0.010799003422522768,0.014606039582620137
Blues,0.00894777918921547,0.012639343767446916,0.014124483117854546
Blues,0.008594170312275204,0.011885203534092106,0.005632750882299189
Blues,0.006696492147433656,0.005140825677436421,0.011167156759206803
Blues,0.007191598246859695,0.013653464849050966,0.006307650897441326
Blues,0.007884693106108223,0.007886221485651976,0.009122125482237568
Blues,0.012943391691446107,0.005817365215642405,0.00639892364972932
Blues,0.005295482073117704,0.010026752833858817,0.00890383951988434
Blues,0.012399897344655825,0.009703967445778602,0.013874685777688904
Blues,0.005686732679556708,0.012455687326168276,0.009276198025020891
Blues,0.014070387403878108,0.009985448830981375,0.011174711419347219
Blues,0.012417669448583074,0.008249177512271864,0.005776523095980015
Blues,0.013239982462594502,0.007675246377409342,0.005000107385893935
Blues,0.007025970841000219,0.011915858866340279,0.011352427799478183
Blues,0.012722581963399777,0.0063810827830023675,0.007621367474901103
Blues,0.011676593269767884,0.011607773571463288,0.006068821122256393
Blues,0.010691430693140287,0.010110034498495648,0.013647233347179547
Blues,0.00856054569002343,0.007082572912642358,0.010682618075386112
Blues,0.014919398895401809,0.005449476042541573,0.010484301354000133
Blues,0.011554977797994768,0.00991138527872644,0.012056917560675656
Blues,0.010099208952126851,0.014873664233389837,0.009722245298623814
Blues,0.010820255772327305,0.012977162784488055,0.00631713749393376
Blues,0.009689235681257099,0.010516984624770985,0.012399782268693973
Blues,0.007030242135824539,0.012901353968509034,0.009775183053728535
Blues,0.014065652441111572,0.014876021432029374,0.005126615572045728
Blues,0.005262564302119042,0.014107639789290808,0.006595200350143956
Blues,0.01471177110100122,0.005727024529307805,0.01446109010127701
Blues,0.010861772303361692,0.005876720744370627,0.011645953710458026
Blues,0.01409268943700677,0.0064845705011636265,0.013415569761953423
Blues,0.011633538554293686,0.009693078411146692,0.012212123804016673
Blues,0.010000338503803174,0.011320867819566358,0.005761327907608912
Blues,0.012194577736168659,0.007572433323982199,0.010169676739441143
Blues,0.006602632954611517,0.014074683166620923,0.01162113058055506
Blues,0.007516188684648836,0.008513764826105906,0.0085226358603224
Blues,0.010255429791953638,0.0051223699601184655,0.013138259705760508
Blues,0.011961553772875722,0.00963582517160422,0.011693980062806883
Blues,0.0122745949314691,0.01045351453906679,0.01001400196051704
Blues,0.010269410178135218,0.005097861034594983,0.00858181317912204
Blues,0.01115284630743639,0.005073716951984349,0.00990815024755419
Blues,0.006400622024072048,0.01242102110380796,0.005091106653615609
Blues,0.005608294449518754,0.013919557127171585,0.007425027575447742
Blues,0.005631329503812581,0.013879291720866455,0.011942433399684448
Blues,0.013178585782954624,0.011344675132447676,0.010492535368692248
Blues,0.012131754538878693,0.008671373231832133,0.01491454540181534
Blues,0.00500959483555265,0.008522324892194438,0.010150061685235662
Blues,0.011361775928521538,0.012647356968722153,0.01391963897911028
Blues,0.005909491712641541,0.014886362376960578,0.006616371865046896
Blues,0.005310277733669357,0.009927114459586467,0.005890960552529708
Blues,0.0074371200451484425,0.00917264652174846,0.008486868428635483
Blues,0.012094780370761974,0.010992866706864855,0.005868161154975667
Blues,0.01481818036651706,0.0053274717048269315,0.00748162556153394
Blues,0.005714741703909441,0.00582621549895174,0.010836910378975835
Blues,0.00581835694945109,0.005955564673968514,0.013693044807846041
Blues,0.006838841616901234,0.006793474336678372,0.011291238622254396
Blues,0.009465868524827786,0.01421489639290242,0.007102091614292813
Blues,0.008418295431300151,0.010137972067792659,0.010357486805950446
Blues,0.006003144847281833,0.006513972042706073,0.012346144543815562
Blues,0.010407669088845328,0.008114385101773812,0.014912373715916506
Blues,0.013424780290392051,0.008536398878673131,0.007914127066872632
Blues,0.010623159486231794,0.005643755068719133,0.00903955132128069
Blues,0.006282804226427522,0.009305742572291515,0.012243636210571224
Blues,0.014794981667885995,0.011142998842602166,0.008502373519117722
Blues,0.010178880507279914,0.006291798296921365,0.012812409044642958
Blues,0.012566937287827307,0.012542676443580925,0.00965498038468875
Blues,0.010776398539858498,0.008923187349946939,0.008551273345202856
Blues,0.009397377318501914,0.010955506936899562,0.008267262099741778
Blues,0.012621009555590063,0.009289853591597026,0.01303927792093372
Blues,0.0059981932954677455,0.010962089287010025,0.008058919705796105
Blues,0.009354145075632073,0.006471180626300988,0.013914639316387582
Blues,0.009864271307310962,0.00515874354414272,0.01317225830405334
Blues,0.006647302761685379,0.009393091226435935,0.012913448447533817
Blues,0.006717714880360017,0.011860332312234437,0.012008552937905793
Blues,0.009807656916664458,0.008906066978341107,0.012763378346158516
Blues,0.006614802068234422,0.011854624298823573,0.00829542201493971
Blues,0.011634117394657003,0.012093694293978233,0.012641919988629749
Blues,0.01116754826899828,0.0060682165373334915,0.01372161862344964
Blues,0.01215728463448309,0.006250580703918279,0.009120999163506924
Blues,0.01332191558144789,0.007312388806152102,0.014128693077125876
Blues,0.005381157127042017,0.005136307007488743,0.010640765585754119
Blues,0.008965398880303618,0.008779600573477464,0.00811933853954538
Blues,0.006344425628466382,0.009127448351575798,0.0100753782123797
Blues,0.014672271167374958,0.006191578584309362,0.0059260460659355365
Blues,0.007189240903038868,0.013557295433445072,0.014114956666469555
Blues,0.012518804936724817,0.012068340183650359,0.010476566692264067
Blues,0.008872519031547878,0.006650350708405743,0.013330444416964463
Blues,0.0059519916930278185,0.00901657122973985,0.007770597551543845
Blues,0.010132654404171285,0.011058761811384167,0.00800098778431079
Blues,0.006638079928819497,0.011158617171888374,0.007971994324505027
Blues,0.006444194984500519,0.007564925773113592,0.005553963768862081
Blues,0.010788404938586854,0.009949294580193476,0.007463335908189669
Blues,0.014293831944523383,0.010872040425376343,0.00784028524484291
Blues,0.014822984905571518,0.005528446181627258,0.008585308055173
Blues,0.011365795147519887,0.009487889274152488,0.010744287250595144
Blues,0.008625569244376866,0.012395092913694065,0.01268403973107286
Blues,0.01199437969710356,0.007779957079478209,0.010356107665755402
Blues,0.007941905163677085,0.008613480310875325,0.00584117107079646
Blues,0.007215548658729884,0.008879914265328036,0.005739489647733529
Blues,0.005098932043224508,0.0059713290718902325,0.011980314533256653
Blues,0.0075791173826164435,0.009341553238690774,0.0074882310956876485
Blues,0.005837127219357109,0.006975200942570169,0.00666687032453585
Blues,0.013493035506257113,0.012045749886350383,0.012493430351447747
Blues,0.011272752267439947,0.005400821675931164,0.010810874590164053
Blues,0.010918119919034765,0.014193041075619917,0.0075756437300223516
Blues,0.005268419530780285,0.01181432348647481,0.01333065290916621
Blues,0.01433738135058097,0.007388243428614372,0.013847885669444074
Blues,0.007694098782998447,0.010667343858858022,0.012880659353950077
Blues,0.010124685360132465,0.010673821775063229,0.007599097462142528
Blues,0.00746667168798882,0.01258021082727192,0.005622616367063899
Blues,0.01152151775019503,0.011014044049763859,0.0070081401478822095
Blues,0.009034296892323705,0.009948967182096282,0.009997518728888485
Blues,0.005327675194786815,0.005761986869953182,0.009947017208322225
Blues,0.011868473414482376,0.01311387684843892,0.00841188841185551
Blues,0.014258685411405438,0.005283068853058696,0.005494129167342619
Blues,0.011201834599007629,0.014406202853777517,0.010360153375335308
Blues,0.012245734828351097,0.014603029083313093,0.010985351268021203
Blues,0.007812363309650582,0.012102188389405997,0.013957266881563055
Blues,0.010657537792794634,0.010037450229161768,0.008806547974915011
Blues,0.014933860502913267,0.005648752438667427,0.0059073715941728566
Blues,0.014512295986127844,0.005060800672749712,0.010488088410844906
Blues,0.012159048220849188,0.011843624602004704,0.006054440854469946
Blues,0.009720035907901572,0.005848048390582172,0.012896353881484461
Blues,0.0052852745164026415,0.005646312203865415,0.006015251480273306
Blues,0.007735362732661084,0.007364210215352734,0.006850659914210403
Blues,0.012551236594431565,0.007482023818605915,0.006965592871458296
Blues,0.011463429741143678,0.010945732981067697,0.006698285502133124
Blues,0.006979753425799451,0.011350118635687318,0.009348101571495626
Blues,0.006366616772527235,0.005113149641741612,0.012967915505188402
Blues,0.010680602895056098,0.007277066084476905,0.010347355729148815
Blues,0.007570063652354081,0.010687358578984068,0.006662655616918069
Blues,0.006077517725245918,0.01023946392643011,0.007829433498529915
Blues,0.014588283083159528,0.007500186455891424,0.014883530776909404
Blues,0.007276298364319207,0.01411380721490799,0.007959371834839505
Blues,0.006439345857670227,0.007660786440113627,0.00962610854205273
Blues,0.0053840549965798136,0.006863849215363834,0.014571723065642452
Blues,0.012686959223736792,0.009973570454050985,0.0073391086455161245
Blues,0.009368120798216282,0.007935861916946842,0.007492495937984503
Blues,0.005867754485835625,0.005580333031907775,0.010881259398712883
Blues,0.013356241404092514,0.006702405261405301,0.01388934808289433
Blues,0.01350740630141458,0.012144823110831897,0.008714915542724876
Blues,0.013560950988101048,0.013255131845687489,0.012403546663998209
Blues,0.0058370878567469585,0.009764796544577806,0.011601206915030911
Blues,0.009755854157373796,0.009620922588816444,0.006386652649711931
Blues,0.008358527604634297,0.011512848354052224,0.006468427419895359
Blues,0.013398720845751545,0.0075705807093239645,0.007566527191265034
Blues,0.00893996092186446,0.012108562881830029,0.013346954082614632
Blues,0.013300627596059225,0.012195267375152632,0.009422665877158143
Blues,0.011854523603279737,0.008960118638108,0.013811319964261316
Blues,0.013256924753694405,0.014756247984721933,0.007046652730811433
Blues,0.013525664065591105,0.01275896695501938,0.012200686076245894
Blues,0.006041425917391749,0.010548644070229922,0.005403678012082565
Blues,0.010450719525138246,0.007325769556348173,0.011908917276177303
Blues,0.014046848782861093,0.007339926012348931,0.01201867270019336
Blues,0.014462533490442523,0.01290517436381601,0.006885141045411974
Blues,0.00981735072282025,0.0051016569363767795,0.01401123291013811
Blues,0.013791534484806321,0.006529814104956875,0.008215167825013263
Blues,0.006603293196852462,0.0102610863911851,0.01422488934295936
Blues,0.012450426589997232,0.0061464167843443135,0.00967022014993322
Blues,0.010037140672187387,0.013792691212252708,0.00942262000937818
Blues,0.01152465519782085,0.011606210455856292,0.007208048569458192
Blues,0.008995381156278714,0.007948304077630874,0.009508658557880901
Blues,0.013442189691237266,0.012247000698825727,0.007248290222717547
Blues,0.013211821693216382,0.005423455175976538,0.014932414989926184
Blues,0.007194740539134454,0.011429879787567179,0.011138238757563212
Blues,0.006013659120618318,0.010302042157429187,0.01115562194625535
Blues,0.009278977669993846,0.0068077576036702555,0.012199390254766282
Blues,0.011362755420041316,0.007959380588471014,0.01165962007827839
Blues,0.007020915022795385,0.011077236293915237,0.013740595504345324
Blues,0.006564762336892368,0.005079015448367515,0.00785851986523485
Blues,0.008273927862122138,0.014055138907612369,0.00915640895712257
Blues,0.008906516600195017,0.010685864904556404,0.012899872291683889
Blues,0.011769116582083013,0.013983097804355613,0.0124869851127901
Blues,0.0143320249102986,0.00783413999767886,0.00981980550621506
Blues,0.007138111854485908,0.00758497301268918,0.011917130983422931
Blues,0.0069667729791543405,0.01474618509218021,0.005103609757355406
Blues,0.010060055473674903,0.012343770640333634,0.012730663388710844
Blues,0.010517150049462277,0.008068099844444048,0.009242347624795448
Blues,0.009272370041883492,0.011552828004834426,0.00829152942079516
Blues,0.0063302329377173,0.01367361713721571,0.013800088392669548
Blues,0.011930199787392083,0.01439878673279716,0.014795775381202508
Blues,0.01458434585859825,0.008637100602253308,0.007745293455031207
Blues,0.014621092997834591,0.014058634746486439,0.00691493295383843
Blues,0.010130728687846775,0.00998553761821991,0.012934766588499767
Blues,0.006588419245143554,0.011047397832915314,0.013971921223129926
Blues,0.010201203392323145,0.005947316814655921,0.0075485685932710385
Blues,0.012772799431474503,0.010971709212205884,0.011847047889000702
Blues,0.008251975764343325,0.013739800378741146,0.009487081387072936
Blues,0.00752674373229994,0.005699721087657631,0.006977773146790501
Blues,0.011909311130147935,0.00868852558129836,0.013232638189387302
Blues,0.010105569190249006,0.012991775081467177,0.013572461601484145
Blues,0.00838329779287185,0.008835350031235414,0.00603184894544977
Blues,0.0072527864320396564,0.009861982394905829,0.008349223704290486
Blues,0.00896581462372975,0.00971946108199324,0.012742189269923428
Blues,0.007955939911789169,0.008212942986535278,0.005250513609876428
Blues,0.0089895435479284,0.007341507158647226,0.01279238969203767
Blues,0.008808309730724844,0.010318428231157023,0.012536948036697516
Blues,0.011460515064751493,0.005940044895935855,0.007492049331588715
Blues,0.014075578418189728,0.006408772077327097,0.014350425628204284
Blues,0.012014117602538926,0.013804698130486782,0.014859452709622883
Blues,0.011993187226949621,0.008099661538778977,0.014793482235785051
Blues,0.008227230142234894,0.013279941887557049,0.013544692425481737
Blues,0.010112047057658568,0.009354522177778365,0.006034759908540228
Blues,0.007480335410290927,0.013621797040366476,0.011411032722894586
Blues,0.010777016668657862,0.009031796225919929,0.01074928140964377
Blues,0.014128124797912554,0.012567751104326369,0.005290296046770142
Blues,0.011121822993611905,0.0058276266108403954,0.01320564130073457
Blues,0.006866052150266444,0.005440542707034547,0.011868275662284983
Blues,0.012037777189347463,0.008810371826463,0.013096919907634938
Blues,0.006482126769478336,0.013938777885280768,0.006371670376237276
Blues,0.012768253887688106,0.013814999482346706,0.008504353201613999
Blues,0.01295086156681794,0.01464932314875608,0.008061636527280563
Blues,0.0059803375316010545,0.014415992612195606,0.005653744130475579
Blues,0.006395412038767094,0.005644060734204973,0.007994159685393373
Blues,0.00539873226499889,0.006667899640742428,0.005687111083906347
Blues,0.009662652628219675,0.014061146064197037,0.006546194291295762
Blues,0.009219017353048593,0.009732011032670136,0.014288626699934224
Blues,0.005453438275481551,0.008965656476962465,0.007030363893652161
Blues,0.01242004328441691,0.006612559944063429,0.00544484308231114
Blues,0.013903497050620352,0.00822619556232535,0.01012402764847891
Blues,0.011348832119388771,0.012880805220767403,0.0076893756535286045
Blues,0.0087681512661651,0.009103354977030534,0.01182953574093256
Blues,0.01310650664473166,0.007760703296559684,0.011186045842144238
Blues,0.011868197155410754,0.01225186166636251,0.005374513313837402
Blues,0.011166474311502507,0.006004536989160567,0.013366144955742062
Blues,0.01016790877204304,0.005054444940945145,0.009754070994055689
Blues,0.010094169397297393,0.007572137194500181,0.005621726837506876
Blues,0.01390598039390686,0.008203156980382185,0.014094273102127384
Blues,0.005557040071713901,0.005516612329357056,0.013854142531069404
Blues,0.013478354407318247,0.008456739744836716,0.01231302302727844
Blues,0.01067147424948522,0.0059311095228274605,0.01271879189800016
Blues,0.007419732953294962,0.01381687294540069,0.013311496421566003
Blues,0.008617922901293137,0.006877169991372708,0.009062831963081325
Blues,0.014265677918082236,0.014780235959711344,0.010223524342121176
Blues,0.01317082389119505,0.006091337450588486,0.009765929322231758
Blues,0.007257059378851372,0.006097053457850965,0.012862776393164986
Blues,0.013856059126590044,0.006448700355507585,0.010361616308221033
Blues,0.007942117473256618,0.006265021321642172,0.012316792703337458
Blues,0.012633686326634648,0.01479910012222604,0.008945961211874433
Blues,0.007199291600601585,0.005438608835295322,0.005950399031780613
Blues,0.005401251745378087,0.011536196434224644,0.011149496508008543
Blues,0.01129204670547872,0.006452903016424645,0.013832140035977766
Blues,0.01192905514314714,0.006886659660431475,0.010196873783998594
Blues,0.012925437641165726,0.014150844377402903,0.011706880941927594
Blues,0.010248687126345777,0.007512918399959808,0.006876026999465903
Blues,0.013551232338098847,0.0061813493727387704,0.00893136544576566
Blues,0.010758619442501616,0.010056300301248444,0.007505693611713179
Blues,0.009250357932390763,0.014713445894100782,0.00580790667658938
Blues,0.014126951150085935,0.005046531861300547,0.007580844903719906
Blues,0.007048715881453754,0.008813236134692775,0.012651616120230174
Blues,0.008392859556207938,0.012125460979443696,0.007377996320076964
Blues,0.008918695854673173,0.014998009636787771,0.01457585172338163
Blues,0.010055107082665412,0.01433039725001213,0.013137340138694529
Blues,0.0051186826611831285,0.012715020381097699,0.011842198543525785
Blues,0.009600285303002635,0.012163436102318272,0.013211019110573256
Blues,0.01046797743590248,0.00933563627769088,0.010829967343125146
Blues,0.009927124608889067,0.005370582307256311,0.012399626335476144
Blues,0.007238650098209556,0.005331933959444757,0.011785615856130914
Blues,0.0072191571701954275,0.007849234001078405,0.013845792704982249
Blues,0.010789713251951551,0.012686367535561457,0.0136422371774657
Blues,0.009509632098618995,0.014013623712659701,0.008829765256606455
Blues,0.014272023567418118,0.01332255999620412,0.007922621035595516
Blues,0.009423242918402228,0.01324114661747167,0.012791656900736224
Blues,0.013197548612664648,0.007174828105992306,0.014218821248543786
Blues,0.013891381869275476,0.005371320997180415,0.010558741187368425
Blues,0.009942726505742605,0.006674156503999424,0.013817376188667026
Blues,0.011670644518884183,0.005195628583918531,0.008707127707780931
Blues,0.006581241894352839,0.006020638353089109,0.008611635026700443
Blues,0.009308931014641192,0.014026388427734692,0.010924668857040097
Blues,0.007858070026590638,0.013170385342494206,0.011185331482769368
Blues,0.011010748004366824,0.005074609920516212,0.014840327375570995
Blues,0.005254771973764942,0.006125722935277221,0.0054716939108929614
Blues,0.014714666335718708,0.014048851558532003,0.012313721293440685
Blues,0.005479740456497548,0.005407678113963636,0.008610027168545257
Blues,0.01392456505027971,0.014854353222872336,0.009575791981701746
Blues,0.0145818375649381,0.009929311821401441,0.012370043604694746
Blues,0.00960811062055659,0.008458095784303234,0.013259257845203203
Blues,0.013600681799685963,0.005795745023028749,0.005940682772157602
Blues,0.008235423278450522,0.01263353116410927,0.007335735191330725
Blues,0.012038213135475904,0.0053483328658778286,0.005896161000730458
Blues,0.014793199673456745,0.006396100681924343,0.005677047712628057
Blues,0.008661913209921754,0.013775919820530388,0.008452174633241605
Blues,0.010698014746365482,0.009292362648725117,0.010438103211603909
Blues,0.005435802701995392,0.00952241529655231,0.014512652003428349
Blues,0.011200808687343557,0.008451924142379242,0.009304201940841092
Blues,0.013191772323658372,0.012701455641526034,0.008931897607610876
Blues,0.01209329625516757,0.00658459525716352,0.012463140615837974
Blues,0.0059327947123132205,0.014312398324887225,0.00884700929286532
Blues,0.013426399331844127,0.014565858758865784,0.013579979371195108
Blues,0.00810800064028142,0.006858432449168877,0.007183570066320142
Blues,0.006764783915796193,0.012393636488296849,0.009125738842302743
Blues,0.010804026452181564,0.008166795243651926,0.012216475552043169
Blues,0.011651013541509709,0.009530380105248372,0.013619208331350923
Blues,0.010630324189023299,0.006880773661814625,0.014063174353015236
Blues,0.007450774070792745,0.005681388603033468,0.005972470566723832
Blues,0.013956160528137144,0.011675462248405606,0.01154773214104736
Blues,0.006143416339707647,0.005015928101079934,0.008585670909962546
Blues,0.011177256836632312,0.009282285868879782,0.0071563193422271455
Blues,0.013856459108025916,0.0061262249794735955,0.009745551180449763
Blues,0.005269354304817575,0.007040266847069428,0.008535395356111242
Blues,0.005464206660983064,0.009094204472425893,0.007183390110852769
Blues,0.007657746999528443,0.010042629394834891,0.014476512786416443
Blues,0.009481980659482222,0.00854560047324336,0.005704048618824715
Blues,0.011374283981333774,0.014759300891823764,0.00873813684014179
Blues,0.007810578937688304,0.011392546343657302,0.010797630554094717
Blues,0.014813225897292788,0.013985833453579632,0.01173785866463634
Blues,0.008441115144930471,0.007341743292243044,0.007951728601968747
Blues,0.00839921683707942,0.006682715977155336,0.011876530227920658
Blues,0.009674540710688496,0.009481091530865718,0.014307908531682779
Blues,0.008118594144059358,0.0071762026383725246,0.013372273396028936
Blues,0.01073796559539605,0.005938972873341644,0.010726427987921928
Blues,0.014138012861231425,0.012393862980571522,0.006482791844601076
Blues,0.008413272470065212,0.007103776747562451,0.014428247990940689
Blues,0.009572099940611402,0.0143758049486199,0.009728110405186818
Blues,0.007530566771562856,0.008550931198755066,0.00936171079806014
Blues,0.01268661042883066,0.0077293722355470116,0.007174616596753348
Blues,0.011290312599306183,0.013411436972042647,0.005389428072329521
Blues,0.00847987476870195,0.014083682321341648,0.0054501549918867034
Blues,0.013928906702817823,0.012793757083037451,0.007615221820179886
Blues,0.014795652368202683,0.007241815851451212,0.013357576926463971
Blues,0.012560802825459745,0.007655569950633099,0.010149799624808086
Blues,0.006526366051274353,0.01242788930684841,0.010313626174187594
Blues,0.014631768488141933,0.013226160786095908,0.012456691752982823
Blues,0.009319427830305507,0.010036247253011114,0.008140851064558715
Blues,0.008563504554946897,0.013275134725371472,0.007063888692219261
Blues,0.012118130619000224,0.0068438808834305484,0.01410078930293214
Blues,0.01358588545886381,0.007260580383119507,0.005303696114514465
Blues,0.008547596770765982,0.012426552359483005,0.005761983426668432
Blues,0.012373647020999483,0.013397775211498493,0.010459420472318022
Blues,0.006644997602316498,0.012501335448280873,0.012605785557047411
Blues,0.007569385343090211,0.007496559255069502,0.010050242127279105
Blues,0.008748421382250408,0.008559185862184437,0.012482474640400197
Blues,0.01479467520507418,0.010969113269154408,0.007897270152080145
Blues,0.012419878234677398,0.007368090329685282,0.012153174537139374
